category,model,url,spec_key,spec_value,found
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,Climate Class,N ~ ST,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,Rated Voltage/ Hz/ watt,220 ~ 240/ 50/ 109,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,Compressor,RSCR,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,General features,,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,Temperature Control,Mechanical,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,Defrosting (Automatic/ Manual),Manual,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,Reversible Door,No,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,Handle (Recessed/ Grip),Recressed/ Grip/ Built-in,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,Lock,Yes,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,Refrigerant,R600a,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,Thermostat,RoHS Certified,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,Capillary,Copper,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,Polyurethane foam blowing agent,CycloPentene [Eco-friendly (100% CFC & HCFC Free) Green Technology],yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,Refrigerator Compartment,,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,Shelf (Material/ No.),Wire/2,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,Door Basket,PVC/3,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,Interior Lamp,Yes,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,Vegetable Crisper,Yes (Plastic),yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,Vegetable Crisper Cover,Yes (ABS/ PS),yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,Egg Tray or Pocket,Yes,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,Can Storage Dispenser,No,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,Deodorizer,No,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,Freezer Compartment,,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,Shelf (Material/ No.),Wire/2,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,Drawer,No,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,Door Basket,No,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,Interior Lamp,No,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,Cooling Effect,Freezer Cabinet Less than -18 0 C Refrigerator Cabinet 0 0 C to +5 0 C,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,Net Dimensions,,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,Width/mm,594,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,Depth/mm,708,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,Height/mm,1520,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,Packaging Dimensions,,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,Width/mm,625,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,Depth/mm,745,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,Height/mm,1530,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx,Loading Capacity- 40HQ/ 40Ft/ 20Ft,80/ 80/ 38,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Type,Direct Cool,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Capacity,,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Gross Volume,282 Ltr.,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Net Volume,265 Ltr.,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Net Weight,53.84 ± 2 Kg,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Gross Weight,60.9 ± 2 Kg,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Performance,,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Climate Class,N ~ ST,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Rated Operating Voltage and Frequency,220-240V ~ and 50Hz,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Compressor Input Power (Watt),V 0501- 42~145,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Compressor Type,V 0501- BLDC,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Cooling Effect,Freezer Cabinet Less than -18℃ Refrigerator Cabinet 0℃ to +5℃,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,General features,,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Temperature Control (Electronic/ Mechanical),Mechanical,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Defrosting (Automatic/ Manual),Manual,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Reversible Door,No,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Handle (Recessed/ Grip),Recressed/ Grip/ Built-in,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Lock,Yes,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Refrigerant,R600a,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Thermostat,RoHS Certified,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Capillary,Copper,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Polyurethane foam blowing agent,CycloPentene [Eco-friendly (100% CFC & HCFC Free) Green Technology],yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Refrigerator Compartment,,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Shelf (Material/ No.),Wire/2,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Door Basket,PVC/3,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Interior Lamp,Yes,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Vegetable Crisper,Yes (Plastic),yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Vegetable Crisper Cover,Yes (ABS/ PS),yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Egg Tray or Pocket,Yes,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Can Storage Dispenser,No,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Deodorizer,No,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Freezer Compartment,,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Shelf (Material/ No.),Wire/2,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Drawer,No,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Door Basket,No,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Interior Lamp,No,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Cooling Effect,Freezer Cabinet Less than -18 0 C Refrigerator Cabinet 0 0 C to +5 0 C,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Net Dimensions,,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Width/mm,585,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Depth/mm,711,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Height/mm,1526,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Packaging Dimensions,,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Width/mm,625,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Depth/mm,745,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Height/mm,1530,yes
direct-cool-refrigerator,MFE-B8B-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfe-b8b-gdxx-inverter,Loading Capacity- 40HQ/ 40Ft/ 20Ft,79/ 79/ 39,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Type,Direct Cool,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Capacity,,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Gross Volume,268 Ltr.,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Net Volume,254 Ltr.,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Net Weight,62 ± 2 Kg,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Gross Weight,67 ± 2 Kg,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Performance,,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,"Climatic Type (SN, N, ST, T)",N~ST,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Rated Voltage/ Hz,220 ~ 240/ 50,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Compressor Input Power (Watt),V 02.01-132 V 03.01-118 V 03.02-118 V 04.01-127,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Compressor Type,V 02.01-RSCR V 03.01-RSCR V 03.02-RSCR V 04.01-RSCR,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Cooling Effect,Freezer Cabinet Less than -18℃ Refrigerator Cabinet 0℃ to +5℃,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Energy Rating,5 star (BDS 1850:2012),yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,General Features,,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Temperature Control (Electronic/  Mechanical),Mechanical,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Defrosting (Automatic/ Manual),Manual,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Reversible Door,No,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Handle (Recessed/ Grip),Recessed/ Grip,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Lock,Yes,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Refrigerant,R600a,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Thermostat,RoHS Certified,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Capillary,Copper,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Polyurethane foam blowing agent,Cyclopentene [Eco-friendly (100% CFC & HCFC Free) Green Technology],yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Recommended voltage stabilizer capacity,"V 02.01-1000VA V 03.01,V 03.02-Low Voltage(140~260V) For V 03.01,V 03.02 - Wide Voltage Range (140Vac -   260Vac). Voltage stabilizer is not required. In case of voltages beyond this range, 1000VA is   recommended. V 04.01-Low Voltage(150~260V) For V 04.01 - Wide Voltage Range (150Vac - 260Vac). Voltage   stabilizer is not required. In case of voltages beyond this   range, 1000VA is   recommended.",yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Refrigerator Compartment,,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Shelf (Material/ No.),Wire/3,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Door Pocket,GPPS/4,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Interior Lamp,Yes,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Vegetable Crisper,Yes,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Vegetable Crisper Cover,Yes,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Egg Tray,Yes,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Freezer Compartment,,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Shelf (Material/ No.),Wire/3,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Drawer,HIPS/5,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Door Pocket,No,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Interior Lamp,No,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Net Dimensions,,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Width/mm,555 mm,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Depth/mm,630 mm,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Height/mm,1800 mm,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Packaging,,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Width/mm,580 mm,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Depth/mm,645 mm,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Height/mm,1845 mm,yes
direct-cool-refrigerator,MFB-B5D-ELXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-elxx-xx,Loading Capacity- 40HQ/ 40Ft/ 20Ft,97/ 72/ 36,yes
direct-cool-refrigerator,MFB-B5D-GAXB-WD (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-gaxb-wd-inverter,Cooling Features,,yes
direct-cool-refrigerator,MFB-B5D-GAXB-WD (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-gaxb-wd-inverter,Type,Direct Cool,yes
direct-cool-refrigerator,MFB-B5D-GAXB-WD (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-gaxb-wd-inverter,Capacity,,yes
direct-cool-refrigerator,MFB-B5D-GAXB-WD (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-gaxb-wd-inverter,Gross Volume,"268 Ltr. (Freezer 127L, Refrigerator: 141L)",yes
direct-cool-refrigerator,MFB-B5D-GAXB-WD (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-gaxb-wd-inverter,Net Volume,"254 Ltr. (Freezer 120L, Refrigerator: 134L)",yes
direct-cool-refrigerator,MFB-B5D-GAXB-WD (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-gaxb-wd-inverter,Net Weight,62 ± 2 Kg,yes
direct-cool-refrigerator,MFB-B5D-GAXB-WD (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-gaxb-wd-inverter,Gross Weight,67 ± 2 Kg,yes
direct-cool-refrigerator,MFB-B5D-GAXB-WD (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-gaxb-wd-inverter,Performance,,yes
direct-cool-refrigerator,MFB-B5D-GAXB-WD (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-gaxb-wd-inverter,"Climatic Type (SN, N, ST, T)",N~T,yes
direct-cool-refrigerator,MFB-B5D-GAXB-WD (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-gaxb-wd-inverter,Rated Voltage/ Hz,220 ~ 240/ 50,yes
direct-cool-refrigerator,MFB-B5D-GAXB-WD (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-gaxb-wd-inverter,Compressor Input Power (Watt),V.0801: 34 ~128,yes
direct-cool-refrigerator,MFB-B5D-GAXB-WD (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-gaxb-wd-inverter,Compressor Type,V.0801: BLDC,yes
direct-cool-refrigerator,MFB-B5D-GAXB-WD (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5d-gaxb-wd-inverter,Cooling Effect,Freezer Cabinet between -16℃ to -24℃ Fresh Food Cabinet  between 0℃ to +6℃,yes
